year,cellid,waterpix,clearpix,waterobs,clearobs
2011, 141_-020, 403302, 15998539, 643394, 176324759
2011, 132_-016, 53668, 15999424, 75383, 189224118
2011, 128_-022, 20388, 15965127, 22160, 56810745
2011, 142_-038, 446210, 15144622, 3026317, 159473933
2011, 136_-024, 3424, 15997888, 3487, 225576989
2011, 121_-019, 2317, 959643, 2317, 1241706
2011, 136_-021, 5583, 16000000, 15064, 199443386
2011, 143_-041, 3928, 199229, 3928, 199229
2011, 132_-027, 17430, 15469302, 17775, 185727299
2011, 135_-014, 286144, 14852441, 835645, 157032599
2011, 125_-025, 119690, 15999939, 658389, 212618751
2011, 133_-034, 0, 0, 0, 0
2011, 116_-035, 203607, 14900512, 593056, 76686976
2011, 113_-035, 0, 0, 0, 0
2011, 128_-025, 52997, 15439143, 97075, 256961085
2011, 114_-025, 26975, 15808769, 56972, 231719155
2011, 140_-040, 0, 0, 0, 0
2011, 122_-029, 229895, 15994145, 456330, 185352694
2011, 122_-031, 536264, 15998828, 1258050, 187427149
2011, 150_-031, 160956, 13127032, 1038905, 152732051
2011, 135_-030, 84603, 15998676, 100296, 190919321
2011, 128_-031, 527, 16000000, 584, 191668106
2011, 138_-033, 15334, 14988092, 18375, 131330276
2011, 148_-043, 108462, 795623, 447305, 3729575
2011, 122_-030, 793898, 15994251, 2170842, 179118387
2011, 134_-028, 21941, 15980521, 26104, 184097418
2011, 151_-029, 101329, 15124290, 775164, 158004294
2011, 115_-024, 9579, 15829302, 11523, 203835788
2011, 136_-014, 287941, 3823540, 1628168, 29855004
2011, 113_-022, 2846, 77707, 26021, 856010
2011, 135_-034, 42858, 15358159, 143490, 133915058
2011, 125_-023, 26819, 16000000, 26839, 262634371
2011, 145_-032, 15459, 15948177, 61693, 265568890
2011, 147_-039, 667686, 2879857, 3772328, 18567164
2011, 132_-015, 39496, 15829599, 121153, 166832324
2011, 141_-022, 14944, 15966717, 29774, 235271811
2011, 129_-030, 1931, 15999957, 2537, 190296323
2011, 131_-033, 0, 0, 0, 0
2011, 139_-018, 1234867, 9829276, 4018513, 124659638
2011, 113_-036, 0, 0, 0, 0
2011, 141_-031, 328244, 15991084, 1695128, 185975464
2011, 136_-017, 53830, 15865646, 173466, 197504608
2011, 149_-030, 2395669, 15998117, 4737790, 155544613
2011, 144_-033, 228304, 15993377, 835381, 241107727
2011, 142_-016, 520505, 16000000, 914592, 195556375
2011, 144_-026, 43581, 15915527, 64241, 254880556
2011, 152_-025, 81549, 2589444, 320987, 13113655
2011, 144_-029, 888157, 15996101, 5908483, 324667533
2011, 137_-028, 1423440, 15997734, 3096910, 241194753
2011, 118_-025, 21320, 15789472, 36268, 180808198
2011, 112_-024, 0, 0, 0, 0
2011, 117_-027, 64019, 15956035, 67252, 216993455
2011, 118_-026, 131728, 15923538, 204365, 210987683
2011, 141_-040, 0, 0, 0, 0
2011, 127_-032, 2250, 15982236, 2339, 157144782
2011, 139_-038, 190403, 1351037, 461778, 4843654
2011, 136_-018, 24521, 15944958, 52915, 201886619
2011, 152_-023, 0, 0, 0, 0
2011, 147_-026, 23844, 15710130, 59692, 162980484
2011, 133_-035, 0, 0, 0, 0
2011, 143_-032, 2177514, 15999872, 9951740, 333762163
2011, 151_-039, 0, 0, 0, 0
2011, 135_-015, 982560, 10006386, 4134765, 114266617
2011, 115_-027, 256081, 15997172, 1965179, 239808276
2011, 124_-032, 2769, 15999740, 3516, 145720139
2011, 142_-039, 75894, 7179772, 249010, 43581987
2011, 114_-029, 83961, 8414295, 312744, 72878926
2011, 132_-030, 34278, 15999955, 34590, 208039337
2011, 128_-032, 12314, 14101449, 60216, 182783664
2011, 149_-021, 75895, 180066, 421126, 1212177
2011, 147_-032, 783975, 15999296, 1244704, 159818066
2011, 146_-023, 105531, 15918360, 237015, 219810186
2011, 127_-024, 3247, 15998426, 3272, 207513175
2011, 125_-016, 183501, 13752063, 1111588, 151965674
2011, 153_-027, 162688, 1696913, 885012, 13309860
2011, 143_-039, 738269, 10435691, 6394632, 90764283
2011, 115_-031, 70512, 14272251, 266265, 143313156
2011, 146_-033, 48312, 15905303, 64284, 202776431
2011, 124_-020, 18102, 15999451, 19314, 138354695
2011, 142_-019, 83664, 15864355, 163416, 181308545
2011, 142_-022, 100006, 15995328, 130772, 183945177
2011, 143_-014, 62483, 7746532, 116345, 36872709
2011, 129_-033, 0, 0, 0, 0
2011, 137_-012, 0, 0, 0, 0
2011, 151_-032, 31109, 8847895, 103884, 86883303
2011, 133_-025, 14556, 15622181, 21123, 229586579
2011, 148_-020, 45987, 265541, 359662, 3222447
2011, 118_-021, 282401, 11022648, 2171623, 143742229
2011, 143_-012, 23719, 220860, 49201, 435383
2011, 130_-012, 249306, 6449609, 1011612, 32841942
2011, 123_-034, 89414, 13167060, 134051, 63794927
2011, 120_-021, 23769, 15824947, 83823, 218137001
2011, 125_-020, 1539, 15965642, 1650, 64185178
2011, 132_-019, 12248, 5283697, 21380, 43676450
2011, 121_-023, 33314, 15946335, 128196, 245301150
2011, 130_-028, 5537, 15988635, 5591, 262678187
2011, 135_-036, 1701, 4776, 2918, 9979
2011, 148_-019, 0, 0, 0, 0
2011, 133_-029, 2139, 15999999, 2554, 240942763
2011, 116_-030, 323653, 15990879, 799090, 200332340
2011, 140_-033, 34499, 15930432, 48462, 155497430
2011, 147_-022, 72746, 15931326, 364826, 230221904
2011, 133_-013, 68376, 15070234, 145216, 150295691
2011, 140_-029, 707337, 15999989, 987643, 198626881
2011, 143_-025, 464168, 15915788, 732050, 245965208
2011, 122_-017, 103505, 2771308, 417236, 29307123
2011, 133_-014, 26368, 15818594, 69419, 173400676
2011, 147_-033, 1045553, 15985539, 1183325, 158602637
2011, 116_-025, 36047, 15846265, 50594, 261324267
2011, 119_-031, 462285, 15967017, 1026665, 164518729
2011, 143_-031, 1030004, 15995657, 7465005, 306853765
2011, 124_-036, 0, 0, 0, 0
2011, 147_-037, 387131, 6960659, 3425852, 62206536
2011, 128_-029, 16523, 15999952, 24142, 225718979
2011, 134_-018, 331154, 15999915, 459996, 231096599
2011, 139_-027, 1771940, 15999593, 4285068, 254269257
2011, 145_-018, 119458, 11821423, 379100, 65310149
2011, 123_-029, 4311, 15998686, 4947, 175151280
2011, 130_-030, 47349, 15999824, 77003, 206755498
2011, 123_-025, 11382, 15999491, 31251, 182573757
2011, 116_-029, 45919, 15991605, 141777, 231691968
2011, 148_-023, 111362, 15604783, 423543, 160670708
2011, 118_-034, 440405, 15998668, 1388448, 145418777
2011, 126_-031, 240, 15999999, 244, 95461554
2011, 127_-030, 18021, 15999997, 41892, 215921694
2011, 151_-030, 60935, 14064621, 380819, 142881534
2011, 148_-029, 1220272, 15999384, 3228235, 160060833
2011, 134_-034, 91115, 3698026, 365719, 29781042
2011, 146_-035, 2312000, 15924637, 3478732, 151876779
2011, 145_-036, 1003985, 15999296, 1857282, 152260630
2011, 139_-037, 241554, 4211663, 801670, 17005754
2011, 142_-017, 1092662, 16000000, 1557615, 181020933
2011, 113_-023, 16926, 3395163, 119280, 39180891
2011, 114_-028, 42548, 14729730, 161092, 166741301
2011, 119_-024, 73740, 15633694, 223977, 218455105
2011, 143_-027, 651150, 15990665, 1002145, 248325107
2011, 125_-035, 0, 0, 0, 0
2011, 120_-025, 93847, 15986951, 182593, 164690376
2011, 149_-038, 88246, 7795324, 188365, 22379916
2011, 142_-018, 150505, 15999128, 368759, 186065365
2011, 128_-017, 1418089, 13577754, 17698669, 181393734
2011, 141_-025, 344233, 15999152, 555958, 173265302
2011, 151_-033, 289434, 10526263, 1774622, 101359044
2011, 120_-034, 133701, 14592508, 342496, 72924197
2011, 133_-030, 55776, 15999711, 68047, 234417953
2011, 143_-029, 945039, 15996286, 1601512, 284136880
2011, 141_-026, 872204, 15971064, 1324253, 181299274
2011, 133_-036, 0, 0, 0, 0
2011, 127_-015, 85918, 12959308, 526183, 166870599
2011, 141_-035, 269012, 15999704, 2168691, 191289242
2011, 142_-040, 0, 0, 0, 0
2011, 145_-038, 234091, 11247607, 774799, 66336983
2011, 140_-037, 76399, 15986294, 200580, 109624471
2011, 131_-015, 33202, 15523762, 148627, 165953547
2011, 145_-037, 854087, 15322507, 2236027, 143729869
2011, 126_-026, 11220, 15999822, 14185, 265289866
2011, 149_-023, 323643, 11974179, 1023117, 93675876
2011, 140_-020, 125644, 15981192, 245784, 212892218
2011, 137_-014, 0, 0, 0, 0
2011, 124_-026, 25708, 15999932, 68459, 197567997
2011, 135_-025, 13594, 15884509, 15543, 219136134
2011, 129_-024, 32398, 15972394, 34780, 159516953
2011, 142_-034, 611066, 15999964, 3550058, 255216855
2011, 138_-029, 764508, 15998944, 2850587, 255741896
2011, 140_-018, 1655404, 6963641, 4027083, 90352426
2011, 140_-030, 749277, 15999920, 2413363, 174757920
2011, 136_-036, 51669, 2345001, 126171, 7110122
2011, 147_-030, 2088458, 15999671, 6771964, 180208436
2011, 123_-030, 303914, 15999700, 642639, 162085993
2011, 145_-025, 191658, 15985776, 224029, 273965769
2011, 135_-019, 1687892, 15999925, 7263247, 189339621
2011, 152_-024, 966, 1856, 2391, 5138
2011, 126_-018, 32559, 14996385, 62894, 149144704
2011, 128_-027, 10403, 15668049, 10640, 244530206
2011, 153_-030, 259111, 5396469, 1943222, 52319863
2011, 145_-026, 47307, 15919136, 84578, 303163765
2011, 131_-024, 896, 15288112, 980, 191699645
2011, 145_-022, 546590, 15988924, 1982704, 221958968
2011, 135_-033, 404236, 15436196, 626403, 158970228
2011, 143_-023, 22886, 15965214, 49864, 187560542
2011, 140_-024, 271635, 15999704, 526327, 266535626
2011, 120_-027, 199242, 15993211, 495255, 202985354
2011, 149_-032, 26690, 14998253, 83673, 157232277
2011, 134_-030, 20328, 15999948, 25789, 196500969
2011, 140_-019, 269576, 15999598, 494555, 189849512
2011, 144_-014, 0, 0, 0, 0
2011, 142_-020, 42300, 15999007, 73648, 182773137
2011, 131_-020, 7068, 12933137, 15858, 104357655
2011, 126_-027, 79581, 15989193, 178420, 264151893
2011, 147_-024, 152506, 15175346, 1158413, 195459878
2011, 127_-023, 12792, 15998497, 12858, 176025360
2011, 126_-035, 0, 0, 0, 0
2011, 141_-024, 895318, 15985767, 1327371, 231546752
2011, 113_-025, 1664540, 8052921, 6316834, 88971912
2011, 130_-027, 23687, 15371004, 23920, 225899385
2011, 114_-034, 8102, 56728, 31963, 296832
2011, 125_-021, 1179, 15999762, 1296, 73972669
2011, 122_-021, 2414, 15999988, 2538, 172761041
2011, 125_-014, 1677, 8174, 12365, 82322
2011, 144_-021, 39811, 15596225, 176771, 188278644
2011, 122_-027, 747725, 15993180, 1939492, 130830778
2011, 143_-013, 87290, 3751438, 184003, 9960291
2011, 148_-042, 124068, 3514271, 386907, 18372442
2011, 123_-017, 532670, 4679166, 4616150, 63533344
2011, 144_-028, 384083, 15999020, 689407, 285326335
2011, 115_-029, 9884, 15992567, 18165, 215129819
2011, 129_-019, 175183, 15999771, 812529, 225775436
2011, 121_-036, 0, 0, 0, 0
2011, 131_-030, 32316, 15999739, 50568, 219285524
2011, 143_-022, 13456, 16000000, 48924, 209990533
2011, 130_-018, 63392, 15958648, 107732, 217370134
2011, 119_-030, 1545155, 15982842, 3375403, 178945420
2011, 116_-021, 356208, 3570734, 3306524, 60905537
2011, 119_-035, 70521, 4174333, 241446, 21363502
2011, 145_-028, 162080, 15999054, 324639, 284440603
2011, 132_-022, 1268, 15885139, 1615, 220762827
2011, 124_-035, 0, 0, 0, 0
2011, 149_-024, 92281, 15411283, 345578, 110419745
2011, 132_-011, 4422, 17345, 16611, 93732
2011, 114_-024, 44648, 15968108, 107282, 237797662
2011, 112_-028, 0, 0, 0, 0
2011, 150_-021, 0, 0, 0, 0
2011, 122_-024, 789443, 15969986, 1701422, 190563931
2011, 153_-028, 313201, 4458660, 2186185, 44611251
2011, 123_-021, 3593, 15999992, 3938, 178666093
2011, 146_-036, 1875152, 15969986, 3549417, 132563823
2011, 129_-027, 19626, 15435921, 20150, 256222089
2011, 119_-032, 110198, 15994377, 209986, 137259877
2011, 138_-015, 0, 0, 0, 0
2011, 137_-022, 17738, 15999991, 19790, 211108691
2011, 146_-042, 739465, 10981882, 3090529, 58697460
2011, 123_-033, 72642, 15999806, 171155, 122362662
2011, 139_-039, 0, 0, 0, 0
2011, 133_-027, 12140, 15980680, 15439, 226210579
2011, 124_-027, 24603, 15999873, 33372, 221699181
2011, 137_-020, 41568, 15999997, 50779, 230526816
2011, 142_-035, 265519, 15999066, 2022497, 227337761
2011, 148_-038, 115887, 7519698, 327285, 40817224
2011, 140_-017, 6853, 20467, 46008, 297549
2011, 133_-022, 3475, 15915094, 6517, 247104074
2011, 138_-016, 0, 0, 0, 0
2011, 127_-017, 42980, 14908529, 127381, 193311549
2011, 126_-023, 1682, 15999831, 1701, 207616280
2011, 131_-032, 12443, 9884045, 18355, 100133853
2011, 120_-023, 152799, 15942020, 186622, 228929454
2011, 131_-025, 185909, 15679143, 358323, 209966726
2011, 149_-026, 114286, 15157244, 429686, 160545017
2011, 139_-015, 0, 0, 0, 0
2011, 136_-015, 65205, 1675183, 346459, 12294653
2011, 134_-017, 29979, 15988176, 46735, 211582205
2011, 143_-043, 0, 0, 0, 0
2011, 137_-024, 5687, 15992364, 8552, 225869948
2011, 125_-018, 11347, 14629601, 18847, 167827486
2011, 151_-034, 532042, 4674972, 3919428, 40357372
2011, 145_-014, 0, 0, 0, 0
2011, 146_-022, 162873, 15886866, 332690, 256230125
2011, 116_-036, 32718, 252202, 122052, 1052419
2011, 140_-012, 0, 0, 0, 0
2011, 134_-025, 7301, 15607368, 7841, 235473529
2011, 127_-021, 347053, 15995548, 1623674, 105348387
2011, 136_-025, 1182, 15999721, 1207, 178849633
2011, 129_-018, 46753, 15572023, 101203, 233124112
2011, 131_-019, 1256, 10606615, 1565, 101264414
2011, 148_-031, 1420542, 15999927, 1850956, 183406778
2011, 129_-026, 6208, 15682106, 6318, 254685042
2011, 123_-024, 106335, 15984972, 165821, 151227669
2011, 115_-034, 169074, 9446560, 804205, 58279022
2011, 116_-022, 44701, 15241942, 191692, 256781905
2011, 151_-022, 0, 0, 0, 0
2011, 125_-022, 96315, 15999883, 174502, 197959949
2011, 139_-016, 0, 0, 0, 0
2011, 123_-020, 5353, 15999995, 9203, 135732929
2011, 117_-026, 100376, 15979471, 121943, 258075477
2011, 122_-035, 23761, 49038, 38867, 82778
2011, 112_-025, 0, 0, 0, 0
2011, 148_-032, 426553, 15813842, 718167, 189063847
2011, 138_-031, 193382, 14764031, 332629, 151608549
2011, 124_-016, 381548, 5785184, 2770095, 61342704
2011, 138_-018, 90068, 15802823, 212851, 182113613
2011, 138_-036, 228715, 5631620, 701122, 18396788
2011, 144_-039, 171165, 3751715, 652516, 23685547
2011, 131_-014, 56440, 15513541, 187254, 172696121
2011, 131_-018, 21495, 15984978, 33377, 208256437
2011, 137_-017, 233447, 12997898, 880543, 131047067
2011, 126_-025, 15480, 15999742, 21454, 233684810
2011, 127_-028, 8066, 15999564, 8113, 262490490
2011, 145_-020, 93368, 15340336, 364727, 172197486
2011, 139_-021, 84830, 14751105, 626779, 198376013
2011, 137_-026, 17527, 15999817, 31839, 241254125
2011, 134_-032, 192433, 15989701, 327835, 189682063
2011, 128_-021, 19724, 15975083, 23374, 135065409
2011, 153_-029, 155701, 6187085, 952541, 59684028
2011, 141_-017, 1114109, 12019024, 2051244, 134026706
2011, 134_-013, 603540, 15305910, 1463992, 153016263
2011, 117_-032, 106792, 15995308, 250754, 155294943
2011, 153_-033, 0, 0, 0, 0
2011, 131_-021, 1327, 15999982, 1570, 119868566
2011, 148_-026, 75024, 14767291, 390426, 157069848
2011, 148_-024, 483162, 15860532, 2606708, 189750408
2011, 137_-032, 1916325, 15945042, 3555374, 176782291
2011, 118_-033, 179996, 15998319, 691115, 156926373
2011, 138_-024, 242320, 15997989, 329397, 258435026
2011, 142_-023, 482291, 15936268, 546183, 220351823
2011, 152_-031, 60834, 8778614, 258493, 79943065
2011, 145_-030, 1024161, 15999935, 2379214, 293011025
2011, 147_-034, 2370637, 15915144, 4926039, 159188474
2011, 131_-023, 42879, 15796735, 60806, 173740302
2011, 130_-013, 297842, 5309883, 1142168, 35221797
2011, 137_-016, 98634, 469317, 423451, 3364816
2011, 123_-026, 138075, 15998319, 189896, 184160815
2011, 138_-026, 271869, 15999931, 870552, 267083577
2011, 141_-029, 392463, 15999536, 987789, 223210309
2011, 132_-028, 5877, 15888752, 6073, 280753266
2011, 149_-040, 0, 0, 0, 0
2011, 128_-018, 54417, 14563973, 201828, 214080902
2011, 127_-014, 37200, 615388, 384371, 7949051
2011, 149_-025, 50747, 15585904, 220638, 128945237
2011, 146_-018, 43247, 891977, 143417, 2766450
2011, 119_-021, 116457, 15572788, 438164, 212397820
